trading_date,stock_code,stock_name,current_price,price_change_pct,volume,volume_ratio,prev_volume,volume_increase_pct,ma25,price_above_ma25_pct,rsi,prev_rsi,curr_rsi,prev_rsi_signal,curr_rsi_signal,macd,macd_signal,prev_macd,curr_macd,prev_macd_signal,curr_macd_signal,macd_hist,atr,trading_strategy
20250822,175330,JB금융지주,22750.0,-1.09,326459,0.75,369401,88.38,22864.0,-0.5,,,,,,-27.11,-39.69,-47.41,-27.11,-42.84,-39.69,12.58,728.57,"{'entry_price': 22750.0, 'stop_loss': {'price': 22067, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 22864, 'pct': 0.5, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 24007, 'pct': 5.53, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 21500.0, 'resistance_line': 25000.0, 'atr': 728.5714285714286, 'ma25': 22864.0, 'risk_reward_ratio': 0.17}"
20250822,028260,삼성물산,167200.0,3.15,351749,1.19,180602,194.76,165844.0,0.82,,,,,,-1591.01,-1661.4,-2118.19,-1591.01,-1678.99,-1661.4,70.38,4382.14,"{'entry_price': 167200.0, 'stop_loss': {'price': 162184, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 165844, 'pct': -0.81, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 174136, 'pct': 4.15, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 155300.0, 'resistance_line': 176500.0, 'atr': 4382.142857142857, 'ma25': 165844.0, 'risk_reward_ratio': -0.27}"
20250822,011210,현대위아,50600.0,0.4,32003,0.41,48883,65.47,50114.0,0.97,,,,,,339.01,332.39,307.96,339.01,330.73,332.39,6.63,1260.71,"{'entry_price': 50600.0, 'stop_loss': {'price': 49082, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 50114, 'pct': -0.96, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 52619, 'pct': 3.99, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 47400.0, 'resistance_line': 53700.0, 'atr': 1260.7142857142858, 'ma25': 50114.0, 'risk_reward_ratio': -0.32}"
20250822,005830,DB손해보험,131300.0,1.47,117259,0.68,194564,60.27,129652.0,1.27,,,,,,481.67,368.11,310.12,481.67,339.72,368.11,113.56,3950.0,"{'entry_price': 131300.0, 'stop_loss': {'price': 127361, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 129652, 'pct': -1.26, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 136134, 'pct': 3.68, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 121700.0, 'resistance_line': 134400.0, 'atr': 3950.0, 'ma25': 129652.0, 'risk_reward_ratio': -0.42}"
20250822,000270,기아,104800.0,0.87,553097,0.58,433907,127.47,103072.0,1.68,,,,,,934.18,911.44,874.92,934.18,905.75,911.44,22.74,1932.14,"{'entry_price': 104800.0, 'stop_loss': {'price': 101656, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 103072, 'pct': -1.65, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 108225, 'pct': 3.27, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 100500.0, 'resistance_line': 113200.0, 'atr': 1932.142857142857, 'ma25': 103072.0, 'risk_reward_ratio': -0.55}"
20250822,006650,대한유화,103100.0,-0.87,72697,2.3,147661,49.23,100420.0,2.67,,,,,,829.1,823.88,534.92,829.1,822.58,823.88,5.22,4164.29,"{'entry_price': 103100.0, 'stop_loss': {'price': 100007, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 100420, 'pct': -2.6, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 105441, 'pct': 2.27, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 94100.0, 'resistance_line': 109300.0, 'atr': 4164.285714285715, 'ma25': 100420.0, 'risk_reward_ratio': -0.87}"
20250822,278470,에이피알,228000.0,4.35,438097,0.63,309979,141.33,196252.0,16.18,,,,,,14609.24,14525.85,14236.74,14609.24,14505.0,14525.85,83.39,14860.71,"{'entry_price': 228000.0, 'stop_loss': {'price': 221160, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 196252, 'pct': -13.92, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 206064, 'pct': -9.62, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 165400.0, 'resistance_line': 239000.0, 'atr': 14860.714285714286, 'ma25': 196252.0, 'risk_reward_ratio': -4.64}"
