trading_date,stock_code,stock_name,current_price,price_change_pct,volume,volume_ratio,prev_volume,volume_increase_pct,ma25,price_above_ma25_pct,rsi,prev_rsi,curr_rsi,prev_rsi_signal,curr_rsi_signal,macd,macd_signal,prev_macd,curr_macd,prev_macd_signal,curr_macd_signal,macd_hist,atr,trading_strategy
20250802,009830,한화솔루션,29900.0,-2.61,2794625,0.67,5953270,46.94,35362.0,-15.45,,,,,,-203.6,641.87,,,,,-845.47,2150.0,"{'entry_price': 29900.0, 'stop_loss': {'price': 29003, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 35362, 'pct': 18.27, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 37130, 'pct': 24.18, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 29750.0, 'resistance_line': 39900.0, 'atr': 2150.0, 'ma25': 35362.0, 'risk_reward_ratio': 6.09}"
20250802,402340,SK스퀘어,140300.0,-7.76,525224,0.85,469088,111.97,164668.0,-14.8,,,,,,-2995.13,524.64,,,,,-3519.77,6978.57,"{'entry_price': 140300.0, 'stop_loss': {'price': 136091, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 164668, 'pct': 17.37, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 172901, 'pct': 23.24, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 140100.0, 'resistance_line': 189900.0, 'atr': 6978.571428571428, 'ma25': 164668.0, 'risk_reward_ratio': 5.79}"
20250802,383220,F&F,67100.0,-4.01,85566,1.23,51834,165.08,77388.0,-13.29,,,,,,-2462.51,-1192.03,,,,,-1270.48,2678.57,"{'entry_price': 67100.0, 'stop_loss': {'price': 65087, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 77388, 'pct': 15.33, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 81257, 'pct': 21.1, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 66900.0, 'resistance_line': 83500.0, 'atr': 2678.5714285714284, 'ma25': 77388.0, 'risk_reward_ratio': 5.11}"
20250802,003030,세아제강지주,192100.0,-4.9,13853,1.29,23533,58.87,221024.0,-13.09,,,,,,-4760.98,-2134.62,,,,,-2626.36,8357.14,"{'entry_price': 192100.0, 'stop_loss': {'price': 186337, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 221024, 'pct': 15.06, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 232075, 'pct': 20.81, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 191500.0, 'resistance_line': 237500.0, 'atr': 8357.142857142857, 'ma25': 221024.0, 'risk_reward_ratio': 5.02}"
20250802,006800,미래에셋증권,17920.0,-6.13,3411345,1.11,2753200,123.9,20575.2,-12.9,,,,,,-278.92,138.24,,,,,-417.16,982.86,"{'entry_price': 17920.0, 'stop_loss': {'price': 17382, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 20575, 'pct': 14.82, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 21603, 'pct': 20.56, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 17900.0, 'resistance_line': 23050.0, 'atr': 982.8571428571429, 'ma25': 20575.2, 'risk_reward_ratio': 4.93}"
20250802,377300,카카오페이,60800.0,-5.15,659319,0.27,686762,96.0,69504.0,-12.52,,,,,,-1499.92,-646.68,,,,,-853.24,4435.71,"{'entry_price': 60800.0, 'stop_loss': {'price': 58976, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 69504, 'pct': 14.32, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 72979, 'pct': 20.03, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 55900.0, 'resistance_line': 88000.0, 'atr': 4435.714285714285, 'ma25': 69504.0, 'risk_reward_ratio': 4.77}"
20250802,003090,대웅,22000.0,-5.78,155436,0.75,79195,196.27,24976.0,-11.92,,,,,,-321.78,168.56,,,,,-490.33,1075.0,"{'entry_price': 22000.0, 'stop_loss': {'price': 21340, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 24976, 'pct': 13.53, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 26224, 'pct': 19.2, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 21950.0, 'resistance_line': 28850.0, 'atr': 1075.0, 'ma25': 24976.0, 'risk_reward_ratio': 4.51}"
20250802,000210,DL,45350.0,-10.2,168446,1.17,103052,163.46,51374.0,-11.73,,,,,,575.42,1514.69,,,,,-939.28,2600.0,"{'entry_price': 45350.0, 'stop_loss': {'price': 43989, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 51374, 'pct': 13.28, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 53942, 'pct': 18.95, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 45350.0, 'resistance_line': 56400.0, 'atr': 2600.0, 'ma25': 51374.0, 'risk_reward_ratio': 4.43}"
20250802,298020,효성티앤씨,225500.0,-4.45,23533,1.47,9966,236.13,254880.0,-11.53,,,,,,-5390.18,-1869.98,,,,,-3520.19,8500.0,"{'entry_price': 225500.0, 'stop_loss': {'price': 218735, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 254880, 'pct': 13.03, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 267624, 'pct': 18.68, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 225500.0, 'resistance_line': 273000.0, 'atr': 8500.0, 'ma25': 254880.0, 'risk_reward_ratio': 4.34}"
20250802,004990,롯데지주,26850.0,-4.62,324669,0.34,236797,137.11,30334.0,-11.49,,,,,,-452.93,152.16,,,,,-605.09,1232.14,"{'entry_price': 26850.0, 'stop_loss': {'price': 26044, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 30334, 'pct': 12.98, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 31850, 'pct': 18.62, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 26700.0, 'resistance_line': 36100.0, 'atr': 1232.142857142857, 'ma25': 30334.0, 'risk_reward_ratio': 4.32}"
