trading_date,stock_code,stock_name,current_price,price_change_pct,volume,volume_ratio,prev_volume,volume_increase_pct,ma25,price_above_ma25_pct,rsi,prev_rsi,curr_rsi,prev_rsi_signal,curr_rsi_signal,macd,macd_signal,prev_macd,curr_macd,prev_macd_signal,curr_macd_signal,macd_hist,atr,trading_strategy
20250827,001800,오리온홀딩스,19860.0,-0.4,65001,0.58,85856,75.71,20919.2,-5.06,,,,,,-692.89,-696.13,-718.88,-692.89,-696.94,-696.13,3.24,465.0,"{'entry_price': 19860.0, 'stop_loss': {'price': 19264, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 20919, 'pct': 5.33, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 21965, 'pct': 10.6, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 19200.0, 'resistance_line': 22400.0, 'atr': 465.0, 'ma25': 20919.2, 'risk_reward_ratio': 1.78}"
20250827,023530,롯데쇼핑,66000.0,-0.75,33822,0.62,42748,79.12,69308.0,-4.77,,,,,,-2123.06,-2145.99,-2179.7,-2123.06,-2151.72,-2145.99,22.93,1478.57,"{'entry_price': 66000.0, 'stop_loss': {'price': 64020, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 69308, 'pct': 5.01, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 72773, 'pct': 10.26, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 65200.0, 'resistance_line': 73500.0, 'atr': 1478.5714285714287, 'ma25': 69308.0, 'risk_reward_ratio': 1.67}"
20250827,006800,미래에셋증권,18040.0,1.18,1346006,0.69,1573746,85.53,18657.2,-3.31,,,,,,-486.77,-487.36,-505.91,-486.77,-487.51,-487.36,0.59,673.57,"{'entry_price': 18040.0, 'stop_loss': {'price': 17498, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 18657, 'pct': 3.42, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 19590, 'pct': 8.59, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 17100.0, 'resistance_line': 19910.0, 'atr': 673.5714285714286, 'ma25': 18657.2, 'risk_reward_ratio': 1.14}"
20250827,039490,키움증권,204500.0,-0.24,99184,0.9,87613,113.21,208296.0,-1.82,,,,,,-3604.27,-3639.76,-3904.9,-3604.27,-3648.64,-3639.76,35.5,7457.14,"{'entry_price': 204500.0, 'stop_loss': {'price': 198365, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 208296, 'pct': 1.86, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 218710, 'pct': 6.95, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 190500.0, 'resistance_line': 227500.0, 'atr': 7457.142857142857, 'ma25': 208296.0, 'risk_reward_ratio': 0.62}"
20250827,007340,DN오토모티브,26500.0,1.15,77027,0.63,73690,104.53,26810.0,-1.16,,,,,,-289.67,-306.49,-409.1,-289.67,-310.69,-306.49,16.82,917.86,"{'entry_price': 26500.0, 'stop_loss': {'price': 25705, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 26810, 'pct': 1.17, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 28150, 'pct': 6.23, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 23100.0, 'resistance_line': 30400.0, 'atr': 917.8571428571429, 'ma25': 26810.0, 'risk_reward_ratio': 0.39}"
20250827,280360,롯데웰푸드,117800.0,0.08,5642,0.43,13781,40.94,119120.0,-1.11,,,,,,-1160.12,-1261.78,-1291.69,-1160.12,-1287.2,-1261.78,101.66,2317.86,"{'entry_price': 117800.0, 'stop_loss': {'price': 114266, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 119120, 'pct': 1.12, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 125076, 'pct': 6.18, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 111500.0, 'resistance_line': 125000.0, 'atr': 2317.8571428571427, 'ma25': 119120.0, 'risk_reward_ratio': 0.37}"
20250827,012450,한화에어로스페이스,907000.0,0.78,112708,0.44,246639,45.7,910600.0,-0.4,,,,,,-4927.09,-5839.34,-7472.62,-4927.09,-6067.41,-5839.34,912.26,37000.0,"{'entry_price': 907000.0, 'stop_loss': {'price': 879790, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 910600, 'pct': 0.4, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 956130, 'pct': 5.42, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 801000.0, 'resistance_line': 1035000.0, 'atr': 37000.0, 'ma25': 910600.0, 'risk_reward_ratio': 0.13}"
20250827,001040,CJ,155500.0,1.44,190370,0.95,156827,121.39,152560.0,1.93,,,,,,-1008.56,-1309.37,-1394.96,-1008.56,-1384.57,-1309.37,300.81,7964.29,"{'entry_price': 155500.0, 'stop_loss': {'price': 150835, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 152560, 'pct': -1.89, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 160188, 'pct': 3.01, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 141300.0, 'resistance_line': 167100.0, 'atr': 7964.285714285715, 'ma25': 152560.0, 'risk_reward_ratio': -0.63}"
20250827,004000,롯데정밀화학,42850.0,-0.35,30559,0.54,69675,43.86,41920.0,2.22,,,,,,226.95,177.62,148.71,226.95,165.29,177.62,49.33,1328.57,"{'entry_price': 42850.0, 'stop_loss': {'price': 41564, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 41920, 'pct': -2.17, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 44016, 'pct': 2.72, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 40050.0, 'resistance_line': 44600.0, 'atr': 1328.5714285714287, 'ma25': 41920.0, 'risk_reward_ratio': -0.72}"
20250827,443060,HD현대마린솔루션,209000.0,4.81,272517,2.45,157333,173.21,195748.0,6.77,,,,,,1318.81,558.94,148.0,1318.81,368.97,558.94,759.87,7878.57,"{'entry_price': 209000.0, 'stop_loss': {'price': 202730, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 195748, 'pct': -6.34, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 205535, 'pct': -1.66, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 181300.0, 'resistance_line': 212000.0, 'atr': 7878.571428571428, 'ma25': 195748.0, 'risk_reward_ratio': -2.11}"
