trading_date,stock_code,stock_name,current_price,price_change_pct,volume,volume_ratio,prev_volume,volume_increase_pct,ma25,price_above_ma25_pct,rsi,prev_rsi,curr_rsi,prev_rsi_signal,curr_rsi_signal,macd,macd_signal,prev_macd,curr_macd,prev_macd_signal,curr_macd_signal,macd_hist,atr,trading_strategy
20250826,375500,DL이앤씨,42550.0,-1.28,361925,1.0,184158,196.53,44846.0,-5.12,,,,,,-1584.99,-1620.39,-1653.88,-1584.99,-1629.23,-1620.39,35.39,1910.71,"{'entry_price': 42550.0, 'stop_loss': {'price': 41273, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 44846, 'pct': 5.4, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 47088, 'pct': 10.67, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 40250.0, 'resistance_line': 48650.0, 'atr': 1910.7142857142858, 'ma25': 44846.0, 'risk_reward_ratio': 1.8}"
20250826,192820,코스맥스,217000.0,0.46,73333,0.41,94428,77.66,228424.0,-5.0,,,,,,-9890.64,-9933.86,-10840.76,-9890.64,-9944.66,-9933.86,43.22,12446.43,"{'entry_price': 217000.0, 'stop_loss': {'price': 210490, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 228424, 'pct': 5.26, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 239845, 'pct': 10.53, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 188800.0, 'resistance_line': 270000.0, 'atr': 12446.42857142857, 'ma25': 228424.0, 'risk_reward_ratio': 1.75}"
20250826,298020,효성티앤씨,224000.0,0.0,6505,0.6,8754,74.31,233000.0,-3.86,,,,,,-6772.13,-6986.29,-7101.42,-6772.13,-7039.83,-6986.29,214.16,5250.0,"{'entry_price': 224000.0, 'stop_loss': {'price': 217280, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 233000, 'pct': 4.02, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 244650, 'pct': 9.22, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 217500.0, 'resistance_line': 247000.0, 'atr': 5250.0, 'ma25': 233000.0, 'risk_reward_ratio': 1.34}"
20250826,003090,대웅,21900.0,-0.23,91405,0.69,98050,93.22,22778.0,-3.85,,,,,,-690.27,-709.69,-736.58,-690.27,-714.55,-709.69,19.42,878.57,"{'entry_price': 21900.0, 'stop_loss': {'price': 21243, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 22778, 'pct': 4.01, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 23916, 'pct': 9.21, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 21100.0, 'resistance_line': 25200.0, 'atr': 878.5714285714286, 'ma25': 22778.0, 'risk_reward_ratio': 1.34}"
20250826,034730,SK,187200.0,-0.95,205150,1.31,202024,101.55,193440.0,-3.23,,,,,,-5056.08,-5083.63,-5510.16,-5056.08,-5090.51,-5083.63,27.55,4950.0,"{'entry_price': 187200.0, 'stop_loss': {'price': 181584, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 193440, 'pct': 3.33, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 203112, 'pct': 8.5, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 176900.0, 'resistance_line': 206000.0, 'atr': 4950.0, 'ma25': 193440.0, 'risk_reward_ratio': 1.11}"
20250826,005940,NH투자증권,19320.0,-0.67,921196,1.56,514253,179.13,19666.4,-1.76,,,,,,-309.15,-317.13,-334.95,-309.15,-319.13,-317.13,7.99,442.14,"{'entry_price': 19320.0, 'stop_loss': {'price': 18740, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 19666, 'pct': 1.79, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 20649, 'pct': 6.88, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 18340.0, 'resistance_line': 20650.0, 'atr': 442.14285714285717, 'ma25': 19666.4, 'risk_reward_ratio': 0.6}"
20250826,006260,LS,165200.0,-0.6,85976,0.56,167490,51.33,167264.0,-1.23,,,,,,-4201.06,-4395.97,-4780.54,-4201.06,-4444.69,-4395.97,194.91,6635.71,"{'entry_price': 165200.0, 'stop_loss': {'price': 160244, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 167264, 'pct': 1.25, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 175627, 'pct': 6.31, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 148600.0, 'resistance_line': 178400.0, 'atr': 6635.714285714285, 'ma25': 167264.0, 'risk_reward_ratio': 0.42}"
20250826,111770,영원무역,57900.0,0.17,96915,2.46,31667,306.04,58416.0,-0.88,,,,,,-689.18,-694.56,-772.48,-689.18,-695.9,-694.56,5.38,1792.86,"{'entry_price': 57900.0, 'stop_loss': {'price': 56163, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 58416, 'pct': 0.89, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 61336, 'pct': 5.94, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 54900.0, 'resistance_line': 60900.0, 'atr': 1792.857142857143, 'ma25': 58416.0, 'risk_reward_ratio': 0.3}"
20250826,008770,호텔신라,48850.0,0.83,131893,0.77,52615,250.68,49052.0,-0.41,,,,,,-306.48,-308.04,-319.75,-306.48,-308.43,-308.04,1.56,1385.71,"{'entry_price': 48850.0, 'stop_loss': {'price': 47384, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 49052, 'pct': 0.41, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 51504, 'pct': 5.43, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 45400.0, 'resistance_line': 51800.0, 'atr': 1385.7142857142858, 'ma25': 49052.0, 'risk_reward_ratio': 0.14}"
20250826,000100,유한양행,116700.0,-0.09,342387,1.04,242878,140.97,116288.0,0.35,,,,,,137.08,19.05,-37.78,137.08,-10.46,19.05,118.03,2917.86,"{'entry_price': 116700.0, 'stop_loss': {'price': 113199, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 116288, 'pct': -0.35, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 122102, 'pct': 4.63, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 111000.0, 'resistance_line': 122700.0, 'atr': 2917.8571428571427, 'ma25': 116288.0, 'risk_reward_ratio': -0.12}"
