trading_date,stock_code,stock_name,current_price,price_change_pct,volume,volume_ratio,prev_volume,volume_increase_pct,ma25,price_above_ma25_pct,rsi,prev_rsi,curr_rsi,prev_rsi_signal,curr_rsi_signal,macd,macd_signal,prev_macd,curr_macd,prev_macd_signal,curr_macd_signal,macd_hist,atr,trading_strategy
20250806,042700,한미반도체,88400.0,0.57,383634,0.66,407655,94.11,89780.0,-1.54,,,,,,-955.82,-1012.61,-1092.84,-955.82,-1026.81,-1012.61,56.8,3192.86,"{'entry_price': 88400.0, 'stop_loss': {'price': 85748, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 89780, 'pct': 1.56, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 94269, 'pct': 6.64, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 82700.0, 'resistance_line': 98200.0, 'atr': 3192.8571428571427, 'ma25': 89780.0, 'risk_reward_ratio': 0.52}"
20250806,017670,SK텔레콤,56300.0,-0.35,476647,0.77,551169,86.48,55748.0,0.99,,,,,,221.13,217.23,205.03,221.13,216.26,217.23,3.9,832.14,"{'entry_price': 56300.0, 'stop_loss': {'price': 54611, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 55748, 'pct': -0.98, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 58535, 'pct': 3.97, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 54200.0, 'resistance_line': 57200.0, 'atr': 832.1428571428571, 'ma25': 55748.0, 'risk_reward_ratio': -0.33}"
20250806,000720,현대건설,71200.0,5.48,2094151,1.47,1172316,178.63,69504.0,2.44,,,,,,-875.42,-943.89,-1282.69,-875.42,-961.01,-943.89,68.47,3128.57,"{'entry_price': 71200.0, 'stop_loss': {'price': 69064, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 69504, 'pct': -2.38, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 72979, 'pct': 2.5, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 63400.0, 'resistance_line': 75200.0, 'atr': 3128.5714285714284, 'ma25': 69504.0, 'risk_reward_ratio': -0.79}"
20250806,093370,후성,4955.0,2.59,697911,2.04,276640,252.28,4819.6,2.81,,,,,,5.94,5.51,-8.1,5.94,5.4,5.51,0.44,183.93,"{'entry_price': 4955.0, 'stop_loss': {'price': 4806, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 4819, 'pct': -2.73, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 5060, 'pct': 2.13, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 4550.0, 'resistance_line': 5080.0, 'atr': 183.92857142857142, 'ma25': 4819.6, 'risk_reward_ratio': -0.91}"
20250806,018880,한온시스템,3360.0,1.36,725692,0.91,408059,177.84,3265.6,2.89,,,,,,27.76,24.0,22.33,27.76,23.06,24.0,3.76,114.29,"{'entry_price': 3360.0, 'stop_loss': {'price': 3259, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 3265, 'pct': -2.81, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 3428, 'pct': 2.05, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 3135.0, 'resistance_line': 3450.0, 'atr': 114.28571428571429, 'ma25': 3265.6, 'risk_reward_ratio': -0.94}"
20250806,001440,대한전선,16420.0,-0.18,950948,0.89,2132151,44.6,15878.8,3.41,,,,,,96.62,88.55,56.86,96.62,86.53,88.55,8.07,530.0,"{'entry_price': 16420.0, 'stop_loss': {'price': 15927, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 15878, 'pct': -3.3, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 16672, 'pct': 1.54, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 15010.0, 'resistance_line': 16590.0, 'atr': 530.0, 'ma25': 15878.8, 'risk_reward_ratio': -1.1}"
20250806,267260,HD현대일렉트릭,507000.0,0.6,134344,0.6,172256,77.99,475580.0,6.61,,,,,,12540.35,12194.27,12079.89,12540.35,12107.75,12194.27,346.08,19928.57,"{'entry_price': 507000.0, 'stop_loss': {'price': 491790, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 475580, 'pct': -6.2, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 499359, 'pct': -1.51, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 434500.0, 'resistance_line': 509000.0, 'atr': 19928.571428571428, 'ma25': 475580.0, 'risk_reward_ratio': -2.07}"
20250806,052690,한전기술,96300.0,6.88,964532,2.54,187583,514.19,90176.0,6.79,,,,,,226.29,-71.12,-303.74,226.29,-145.47,-71.12,297.41,4357.14,"{'entry_price': 96300.0, 'stop_loss': {'price': 93411, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 90176, 'pct': -6.36, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 94684, 'pct': -1.68, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 83800.0, 'resistance_line': 97800.0, 'atr': 4357.142857142857, 'ma25': 90176.0, 'risk_reward_ratio': -2.12}"
20250806,005420,코스모화학,17300.0,3.1,390816,1.92,246968,158.25,15888.8,8.88,,,,,,396.92,359.75,327.44,396.92,350.46,359.75,37.17,845.0,"{'entry_price': 17300.0, 'stop_loss': {'price': 16781, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 15888, 'pct': -8.16, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 16683, 'pct': -3.57, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 14790.0, 'resistance_line': 17930.0, 'atr': 845.0, 'ma25': 15888.8, 'risk_reward_ratio': -2.72}"
20250806,086280,현대글로비스,159500.0,7.19,360983,1.84,231704,155.79,144268.0,10.56,,,,,,4648.49,4302.27,3874.84,4648.49,4215.71,4302.27,346.22,5957.14,"{'entry_price': 159500.0, 'stop_loss': {'price': 154715, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 144268, 'pct': -9.55, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 151481, 'pct': -5.03, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 139800.0, 'resistance_line': 159700.0, 'atr': 5957.142857142857, 'ma25': 144268.0, 'risk_reward_ratio': -3.18}"
