trading_date,stock_code,stock_name,current_price,price_change_pct,volume,volume_ratio,prev_volume,volume_increase_pct,ma25,price_above_ma25_pct,rsi,prev_rsi,curr_rsi,prev_rsi_signal,curr_rsi_signal,macd,macd_signal,prev_macd,curr_macd,prev_macd_signal,curr_macd_signal,macd_hist,atr,trading_strategy
20250807,128940,한미약품,285000.0,0.53,42019,0.79,56766,74.02,283760.0,0.44,,,,,,-2335.61,-2662.75,-2838.99,-2335.61,-2744.53,-2662.75,327.14,7285.71,"{'entry_price': 285000.0, 'stop_loss': {'price': 276450, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 283760, 'pct': -0.44, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 297948, 'pct': 4.54, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 267500.0, 'resistance_line': 299500.0, 'atr': 7285.714285714285, 'ma25': 283760.0, 'risk_reward_ratio': -0.15}"
20250807,051600,한전KPS,53500.0,1.13,219558,0.96,477628,45.97,52850.0,1.23,,,,,,-376.61,-405.32,-547.19,-376.61,-412.5,-405.32,28.71,1753.57,"{'entry_price': 53500.0, 'stop_loss': {'price': 51895, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 52850, 'pct': -1.21, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 55492, 'pct': 3.72, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 48900.0, 'resistance_line': 56000.0, 'atr': 1753.5714285714287, 'ma25': 52850.0, 'risk_reward_ratio': -0.4}"
20250807,180640,한진칼,118700.0,1.11,158820,2.13,181510,87.5,116996.0,1.46,,,,,,-2669.79,-3194.66,-3389.79,-2669.79,-3325.88,-3194.66,524.87,4864.29,"{'entry_price': 118700.0, 'stop_loss': {'price': 115139, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 116996, 'pct': -1.44, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 122845, 'pct': 3.49, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 104300.0, 'resistance_line': 127700.0, 'atr': 4864.285714285715, 'ma25': 116996.0, 'risk_reward_ratio': -0.48}"
20250807,081660,미스토홀딩스,37600.0,1.35,85209,0.74,92942,91.68,36950.0,1.76,,,,,,121.36,104.33,42.35,121.36,100.07,104.33,17.03,975.0,"{'entry_price': 37600.0, 'stop_loss': {'price': 36472, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 36950, 'pct': -1.73, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 38797, 'pct': 3.18, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 35400.0, 'resistance_line': 38200.0, 'atr': 975.0, 'ma25': 36950.0, 'risk_reward_ratio': -0.58}"
20250807,033780,KT&G,138500.0,-1.42,471443,1.68,359163,131.26,135620.0,2.12,,,,,,1623.23,1491.32,1437.22,1623.23,1458.35,1491.32,131.9,3942.86,"{'entry_price': 138500.0, 'stop_loss': {'price': 134345, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 135620, 'pct': -2.08, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 142401, 'pct': 2.82, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 128100.0, 'resistance_line': 144000.0, 'atr': 3942.8571428571427, 'ma25': 135620.0, 'risk_reward_ratio': -0.69}"
20250807,161890,한국콜마,102100.0,2.72,263340,1.24,278642,94.51,99556.0,2.56,,,,,,274.37,248.48,-191.08,274.37,242.01,248.48,25.89,3235.71,"{'entry_price': 102100.0, 'stop_loss': {'price': 99037, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 99556, 'pct': -2.49, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 104533, 'pct': 2.38, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 91300.0, 'resistance_line': 110700.0, 'atr': 3235.714285714286, 'ma25': 99556.0, 'risk_reward_ratio': -0.83}"
20250807,282330,BGF리테일,122400.0,1.16,45833,0.91,72463,63.25,119272.0,2.62,,,,,,-221.25,-570.75,-701.54,-221.25,-658.13,-570.75,349.5,3971.43,"{'entry_price': 122400.0, 'stop_loss': {'price': 118728, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 119272, 'pct': -2.56, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 125235, 'pct': 2.32, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 110400.0, 'resistance_line': 124700.0, 'atr': 3971.4285714285716, 'ma25': 119272.0, 'risk_reward_ratio': -0.85}"
20250807,001680,대상,24600.0,2.93,190759,1.68,169956,112.24,23506.0,4.65,,,,,,176.62,141.97,83.68,176.62,133.31,141.97,34.65,621.43,"{'entry_price': 24600.0, 'stop_loss': {'price': 23862, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 23506, 'pct': -4.45, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 24681, 'pct': 0.33, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 22450.0, 'resistance_line': 24700.0, 'atr': 621.4285714285714, 'ma25': 23506.0, 'risk_reward_ratio': -1.48}"
20250807,010140,삼성중공업,19590.0,-0.05,5319173,0.68,4162383,127.79,18464.8,6.09,,,,,,565.55,563.48,559.27,565.55,562.97,563.48,2.06,740.71,"{'entry_price': 19590.0, 'stop_loss': {'price': 19002, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 18464, 'pct': -5.74, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 19388, 'pct': -1.03, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 17090.0, 'resistance_line': 20200.0, 'atr': 740.7142857142857, 'ma25': 18464.8, 'risk_reward_ratio': -1.91}"
20250807,035720,카카오,63600.0,11.97,11910000,3.83,3966137,300.29,57484.0,10.64,,,,,,464.45,207.2,-134.31,464.45,142.89,207.2,257.25,2692.86,"{'entry_price': 63600.0, 'stop_loss': {'price': 61692, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 57484, 'pct': -9.62, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 60358, 'pct': -5.1, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 53300.0, 'resistance_line': 63600.0, 'atr': 2692.8571428571427, 'ma25': 57484.0, 'risk_reward_ratio': -3.21}"
