trading_date,stock_code,stock_name,current_price,price_change_pct,volume,volume_ratio,prev_volume,volume_increase_pct,ma25,price_above_ma25_pct,rsi,prev_rsi,curr_rsi,prev_rsi_signal,curr_rsi_signal,macd,macd_signal,prev_macd,curr_macd,prev_macd_signal,curr_macd_signal,macd_hist,atr,trading_strategy
20250828,003550,LG,75500.0,4.86,698176,2.71,117814,592.61,75668.0,-0.22,,,,,,-1506.5,-1546.61,-1797.89,-1506.5,-1556.64,-1546.61,40.11,1607.14,"{'entry_price': 75500.0, 'stop_loss': {'price': 73235, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 75668, 'pct': 0.22, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 79451, 'pct': 5.23, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 71500.0, 'resistance_line': 80000.0, 'atr': 1607.142857142857, 'ma25': 75668.0, 'risk_reward_ratio': 0.07}"
20250828,064350,현대로템,187800.0,3.19,893406,1.06,422062,211.68,187644.0,0.08,,,,,,-2459.97,-2964.74,-3179.4,-2459.97,-3090.93,-2964.74,504.77,7135.71,"{'entry_price': 187800.0, 'stop_loss': {'price': 182166, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 187644, 'pct': -0.08, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 197026, 'pct': 4.91, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 165000.0, 'resistance_line': 207500.0, 'atr': 7135.714285714285, 'ma25': 187644.0, 'risk_reward_ratio': -0.03}"
20250828,016360,삼성증권,69300.0,1.76,270768,1.0,119587,226.42,69180.0,0.17,,,,,,-810.79,-916.83,-959.22,-810.79,-943.35,-916.83,106.05,1721.43,"{'entry_price': 69300.0, 'stop_loss': {'price': 67221, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 69180, 'pct': -0.17, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 72639, 'pct': 4.82, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 65200.0, 'resistance_line': 72100.0, 'atr': 1721.4285714285713, 'ma25': 69180.0, 'risk_reward_ratio': -0.06}"
20250828,005850,에스엘,33950.0,1.65,136066,0.9,59420,228.99,33642.0,0.92,,,,,,178.08,169.22,151.47,178.08,167.01,169.22,8.86,801.79,"{'entry_price': 33950.0, 'stop_loss': {'price': 32931, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 33642, 'pct': -0.91, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 35324, 'pct': 4.05, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 32000.0, 'resistance_line': 37900.0, 'atr': 801.7857142857143, 'ma25': 33642.0, 'risk_reward_ratio': -0.3}"
20250828,267250,HD현대,136700.0,1.18,304704,1.56,214357,142.15,134664.0,1.51,,,,,,-274.42,-529.3,-696.75,-274.42,-593.03,-529.3,254.88,4385.71,"{'entry_price': 136700.0, 'stop_loss': {'price': 132599, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 134664, 'pct': -1.49, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 141397, 'pct': 3.44, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 123200.0, 'resistance_line': 146400.0, 'atr': 4385.714285714285, 'ma25': 134664.0, 'risk_reward_ratio': -0.5}"
20250828,000270,기아,105700.0,2.13,974330,1.23,383772,253.88,103628.0,2.0,,,,,,876.45,868.3,761.97,876.45,866.26,868.3,8.15,1889.29,"{'entry_price': 105700.0, 'stop_loss': {'price': 102529, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 103628, 'pct': -1.96, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 108809, 'pct': 2.94, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 100500.0, 'resistance_line': 113200.0, 'atr': 1889.2857142857142, 'ma25': 103628.0, 'risk_reward_ratio': -0.65}"
20250828,000660,SK하이닉스,268500.0,3.27,3836024,1.34,2801594,136.92,263020.0,2.08,,,,,,-1746.89,-1902.01,-2573.81,-1746.89,-1940.79,-1902.01,155.12,9500.0,"{'entry_price': 268500.0, 'stop_loss': {'price': 260445, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 263020, 'pct': -2.04, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 276171, 'pct': 2.86, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 245000.0, 'resistance_line': 279000.0, 'atr': 9500.0, 'ma25': 263020.0, 'risk_reward_ratio': -0.68}"
20250828,006800,미래에셋증권,19090.0,5.82,5358740,2.51,1346006,398.12,18614.8,2.55,,,,,,-373.95,-453.92,-477.58,-373.95,-473.92,-453.92,79.97,719.29,"{'entry_price': 19090.0, 'stop_loss': {'price': 18517, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 18614, 'pct': -2.49, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 19545, 'pct': 2.39, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 17100.0, 'resistance_line': 19480.0, 'atr': 719.2857142857143, 'ma25': 18614.8, 'risk_reward_ratio': -0.83}"
20250828,000240,한국앤컴퍼니,24200.0,5.22,85826,0.94,91745,93.55,23244.0,4.11,,,,,,-70.32,-115.0,-212.33,-70.32,-126.17,-115.0,44.68,1096.43,"{'entry_price': 24200.0, 'stop_loss': {'price': 23474, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 23244, 'pct': -3.95, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 24406, 'pct': 0.85, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 21000.0, 'resistance_line': 24400.0, 'atr': 1096.4285714285713, 'ma25': 23244.0, 'risk_reward_ratio': -1.32}"
20250828,011070,LG이노텍,167000.0,0.24,105434,0.43,343770,30.67,159636.0,4.61,,,,,,2312.5,2205.28,2002.32,2312.5,2178.48,2205.28,107.21,5371.43,"{'entry_price': 167000.0, 'stop_loss': {'price': 161990, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 159636, 'pct': -4.41, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 167617, 'pct': 0.37, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 150700.0, 'resistance_line': 170900.0, 'atr': 5371.428571428572, 'ma25': 159636.0, 'risk_reward_ratio': -1.47}"
20250828,009540,HD한국조선해양,408500.0,10.55,1363780,3.87,548249,248.75,359240.0,13.71,,,,,,7872.09,5616.06,4329.25,7872.09,5052.05,5616.06,2256.03,19642.86,"{'entry_price': 408500.0, 'stop_loss': {'price': 396245, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 359240, 'pct': -12.06, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 377202, 'pct': -7.66, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 329000.0, 'resistance_line': 415000.0, 'atr': 19642.85714285714, 'ma25': 359240.0, 'risk_reward_ratio': -4.02}"
