trading_date,stock_code,stock_name,current_price,price_change_pct,volume,volume_ratio,prev_volume,volume_increase_pct,ma25,price_above_ma25_pct,rsi,prev_rsi,curr_rsi,prev_rsi_signal,curr_rsi_signal,macd,macd_signal,prev_macd,curr_macd,prev_macd_signal,curr_macd_signal,macd_hist,atr,trading_strategy
20250825,069620,대웅제약,135600.0,1.19,34449,0.69,27925,123.36,143996.0,-5.83,,,,,,-5677.96,-5982.41,-6116.14,-5677.96,-6058.52,-5982.41,304.45,3742.86,"{'entry_price': 135600.0, 'stop_loss': {'price': 131532, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 143996, 'pct': 6.19, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 151195, 'pct': 11.5, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 128900.0, 'resistance_line': 163700.0, 'atr': 3742.8571428571427, 'ma25': 143996.0, 'risk_reward_ratio': 2.06}"
20250825,004170,신세계,166800.0,0.85,15963,0.46,20444,78.08,171056.0,-2.49,,,,,,-4185.38,-4380.37,-4522.74,-4185.38,-4429.12,-4380.37,194.99,4742.86,"{'entry_price': 166800.0, 'stop_loss': {'price': 161796, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 171056, 'pct': 2.55, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 179608, 'pct': 7.68, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 161400.0, 'resistance_line': 179200.0, 'atr': 4742.857142857143, 'ma25': 171056.0, 'risk_reward_ratio': 0.85}"
20250825,011780,금호석유화학,113300.0,3.0,85249,0.83,50678,168.22,116028.0,-2.35,,,,,,-2534.36,-2729.29,-2942.67,-2534.36,-2778.02,-2729.29,194.93,3000.0,"{'entry_price': 113300.0, 'stop_loss': {'price': 109901, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 116028, 'pct': 2.41, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 121829, 'pct': 7.53, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 106500.0, 'resistance_line': 126500.0, 'atr': 3000.0, 'ma25': 116028.0, 'risk_reward_ratio': 0.8}"
20250825,268280,미원에스씨,142900.0,1.35,734,0.78,824,89.08,144828.0,-1.33,,,,,,-1798.44,-1833.09,-1923.76,-1798.44,-1841.75,-1833.09,34.65,3085.71,"{'entry_price': 142900.0, 'stop_loss': {'price': 138613, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 144828, 'pct': 1.35, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 152069, 'pct': 6.42, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 138700.0, 'resistance_line': 151000.0, 'atr': 3085.714285714286, 'ma25': 144828.0, 'risk_reward_ratio': 0.45}"
20250825,180640,한진칼,113200.0,0.8,36103,0.5,46739,77.24,114264.0,-0.93,,,,,,-1701.54,-1718.84,-1739.21,-1701.54,-1723.17,-1718.84,17.3,5242.86,"{'entry_price': 113200.0, 'stop_loss': {'price': 109804, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 114264, 'pct': 0.94, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 119977, 'pct': 5.99, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 104300.0, 'resistance_line': 125500.0, 'atr': 5242.857142857143, 'ma25': 114264.0, 'risk_reward_ratio': 0.31}"
20250825,402340,SK스퀘어,144800.0,7.1,448583,1.16,205651,218.13,145052.0,-0.17,,,,,,-4387.08,-4614.14,-5130.93,-4387.08,-4670.9,-4614.14,227.06,6021.43,"{'entry_price': 144800.0, 'stop_loss': {'price': 140456, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 145052, 'pct': 0.17, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 152304, 'pct': 5.18, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 130900.0, 'resistance_line': 155600.0, 'atr': 6021.428571428572, 'ma25': 145052.0, 'risk_reward_ratio': 0.06}"
20250825,029780,삼성카드,50600.0,0.6,32572,0.62,37085,87.83,50592.0,0.02,,,,,,-312.75,-332.6,-369.46,-312.75,-337.56,-332.6,19.85,1082.14,"{'entry_price': 50600.0, 'stop_loss': {'price': 49082, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 50592, 'pct': -0.02, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 53121, 'pct': 4.98, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 48350.0, 'resistance_line': 52300.0, 'atr': 1082.142857142857, 'ma25': 50592.0, 'risk_reward_ratio': -0.01}"
20250825,004990,롯데지주,28100.0,4.27,200639,1.12,87330,229.75,27964.0,0.49,,,,,,-593.96,-678.12,-714.78,-593.96,-699.17,-678.12,84.16,803.57,"{'entry_price': 28100.0, 'stop_loss': {'price': 27257, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 27964, 'pct': -0.48, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 29362, 'pct': 4.49, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 25750.0, 'resistance_line': 29300.0, 'atr': 803.5714285714286, 'ma25': 27964.0, 'risk_reward_ratio': -0.16}"
20250825,282330,BGF리테일,120100.0,1.26,23377,0.6,27347,85.48,117972.0,1.8,,,,,,160.1,109.43,49.19,160.1,96.76,109.43,50.67,3185.71,"{'entry_price': 120100.0, 'stop_loss': {'price': 116497, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 117972, 'pct': -1.77, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 123870, 'pct': 3.14, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 110400.0, 'resistance_line': 123100.0, 'atr': 3185.714285714286, 'ma25': 117972.0, 'risk_reward_ratio': -0.59}"
20250825,047810,한국항공우주,94200.0,1.95,466085,0.6,594226,78.44,92180.0,2.19,,,,,,-135.01,-169.64,-472.06,-135.01,-178.29,-169.64,34.62,3000.0,"{'entry_price': 94200.0, 'stop_loss': {'price': 91374, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 92180, 'pct': -2.14, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 96789, 'pct': 2.75, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 85100.0, 'resistance_line': 104400.0, 'atr': 3000.0, 'ma25': 92180.0, 'risk_reward_ratio': -0.71}"
